N,P,K,temperature,humidity,ph,rainfall,label
-78.9360936,143.730445,535.57838,62.69242554223633,370.2733748784919,-13.567581407176906,-96.68873617950928,orange
45.57718620000001,8.491194,139.9196,11.439645657152193,105.04520582945472,-0.0400308969334268,-121.54537199184333,orange
140.865564,66.9312484,-9.042968,-6.673425084009306,-42.2633715216166,0.9190210901768984,40.34781100841578,banana
53.030068,9.21598324,227.28832,14.178543758476868,171.75592377947572,-2.5701796901630765,-166.62725277063214,orange
58.406544,-8.052347,174.21876,10.316459885307582,140.99509957566164,-1.2061736046190212,-161.06954478673816,orange
88.458916,-31.095668000000003,209.82234,6.426414608919462,185.42020040115227,-2.4343221365485785,-238.79850012645463,orange
268.26863000000003,174.34722,-63.04665399999999,-24.57047748391635,-162.01843056599512,-0.4476966690771835,214.60392498648133,banana
56.9421958,35.02022100000001,126.83196,13.694869403189069,56.266501683653146,0.3623091403274294,-66.73086501291098,mango
251.684916,100.81264,-77.433254,-19.672471435439984,-87.05038981115999,1.1891113794949386,65.7928345373857,banana
108.558912,56.109604,23.470752,-1.100714007213556,-20.9384640010947,1.1363259532022938,10.635733010347964,jute
75.158762,42.778384,14.92683,3.468423715369462,-11.132027466787086,1.7936651757662163,-2.855408206772488,blackgram
-10.3799199,78.27789,298.15142000000003,37.16570381480837,165.3127145134768,-4.756055237972343,-51.62796816099521,orange
119.8959524,38.8638636,-27.911092,-2.5011644107454725,-20.15532703758271,0.3355503801667758,-25.26381446131823,jute
158.80585,-70.9330124,-44.852746,-11.89436000384529,81.54895897162001,3.0416902052565504,-277.2833628511535,maize
70.409584,-32.19702,-36.4509,-15.759090197967565,52.712735187384304,0.1474970622923805,-192.07414123689728,maize
-50.336265,147.93595399999998,367.88558,46.29722397119416,232.0392570836604,-5.444396601017638,-74.56331495343966,orange
66.70069699999999,-26.9153548,111.59964,7.091593265156089,110.66218304500714,0.0823761249061698,-156.6544783166368,orange
-1.2989739,38.238394,166.91552,22.69815825912888,110.29618512635123,-0.7033685320819476,-57.79487322155339,orange
14.8134714,1.37327522,-1.850152,-0.4231220199457812,25.33470471749164,1.87662277876088,-71.43246378923322,blackgram
-49.347746,89.94393600000001,265.62912,38.58968133067799,179.48957681371132,-4.0663590026227965,-46.40422869434421,orange
17.639119400000002,22.803695,145.58614,18.16793175267613,99.90595898066128,-0.2783272138975494,-81.34677941774527,orange
172.09296999999998,81.65313599999999,-11.098926,-10.901284460400568,-59.98156264672564,-0.0293173100985293,71.863572853747,banana
50.0403722,-8.763883,19.670368,2.425400018337287,41.39627413565205,2.8759996752914785,-110.7164771963222,maize
42.2379622,-24.1196122,13.814121,3.0567675551034936,49.88064852197896,2.388208928528691,-116.23558376169402,maize
480.373474,205.637738,-142.67003,-55.29489975731634,-211.3093792094865,-2.305550687261745,240.3548483346572,banana
46.496478,-24.9714968,-26.633014,-12.003772402406568,48.96613806501374,0.4081693493595786,-160.87932118262765,maize
90.5562364,49.991114,4.82687086,0.9584331605993484,-16.11188627245714,2.404977643533015,-0.0523618028739818,blackgram
62.858964,-6.7468834,119.88568,7.010712935588387,98.02895414941788,0.5915939167319846,-142.46473548561798,orange
68.4828508,29.9642848,37.007686,6.101439704727154,16.62060433741019,1.7281223438765323,-49.830452524248486,mango
63.549332,-8.0668832,-34.219474,-13.381830055186608,30.75560494526543,-0.0171328476543561,-138.9348823788475,maize
98.796712,58.3815828,2.4913374,-0.5554293551407117,-30.11833044356436,1.9919064646133853,24.56631246417398,blackgram
82.66002780000001,60.8556222,-17.205252,-6.937583918775742,-39.82590853548942,-0.1381091834997785,32.515722921392154,mango
42.1402044,32.55557,58.67434,7.857841378001233,18.974023503079216,1.488319270014773,-43.76191316380243,mango
9.3827034,26.085141,-10.46196,-3.665214556787252,6.537872849675404,0.1826562236495434,-30.28499946980241,blackgram
39.512354,42.5053602,361.096,24.25859442054993,259.83072761487705,-6.676280323622897,-190.89149264288983,orange
89.9239796,0.3338635600000001,-7.550959000000001,-1.6279792122336172,14.350148186072504,2.0158257802396857,-104.41375181439189,blackgram
-10.9189248,33.2010582,131.05764800000003,23.073312022705828,90.29179072408992,-0.0635301828543943,-39.332859663987065,orange
-1.25479606,-5.670477440000001,10.886454,6.28509894419087,29.04110336135293,2.6616217094028944,-79.32300513476315,maize
226.165254,135.7979876,-33.685602,-18.217376516805828,-115.11197615024292,0.2217820035620006,145.5294672460871,banana
60.4734256,35.470574400000004,17.934378,5.622552668979912,-4.046874396166146,2.0075534713844223,-14.924554777419385,blackgram
187.84857,86.30586799999999,66.171008,-10.746856551534725,-16.96605829283627,0.549549663426042,-21.92962389518788,banana
118.34795,-64.4373582,-53.722914,-22.167751533405376,73.76867988563689,0.3647745963795077,-291.6254821931443,maize
94.6290604,-60.24602420000001,188.99887,4.228782975617063,186.7752027904312,-2.29002412072924,-257.6894687463367,orange
17.5907256,-0.9316548200000004,-4.345075399999999,-1.6465297705173665,27.58972337751108,1.696873921433828,-79.5200900380269,blackgram
-51.92420799999999,111.21765,413.1048,48.861550271676336,283.04181070263905,-9.055656007461833,-86.10429847803852,orange
11.9613242,14.6720708,5.58155804,4.740781346483161,15.933228099735832,2.2078420513764776,-39.36673193554722,blackgram
-9.1694792,44.270182,142.89372,23.21264508127105,92.60355684919703,0.0422526136850867,-42.58868946185699,orange
39.7660844,8.96322024,19.5500272,11.690342216206318,27.276891382066417,1.0061340421593656,-71.90487189052713,maize
181.409746,-80.818404,-51.834192,-14.343587112415168,89.57579438356647,3.089991145689569,-307.9191053226954,maize
83.37590800000001,47.055435800000005,10.3534984,1.871825639984232,-14.886896939350953,2.009169029608058,4.261137955339921,blackgram
-19.8553488,69.992424,342.99568,38.7611319817931,237.65635431258343,-7.402921425307729,-93.75196096749778,orange
167.88041199999998,72.4941848,-19.7963488,-11.010803499405863,-55.12317708866607,0.0142626366279219,56.36914494240203,banana
72.99117000000001,6.11388256,247.50494,12.422640542154006,191.03107407956725,-3.0701156743057,-210.99494607001404,orange
124.3316844,86.37626,-1.9885806,-4.870378775974356,-61.25196418205877,1.1421818694875925,78.29536024697072,mango
346.44428,149.705582,-94.835592,-35.65894736743745,-139.92834951183693,-1.1710642140811984,158.84218852043142,banana
-3.7661785,93.921798,414.37404,38.4015539960094,279.52979942974486,-8.481951502527778,-136.48866918012885,orange
24.0473044,8.58788822,33.822019999999995,12.237453626055071,33.143795584821575,1.4286765951386902,-71.616101659552,mango
92.9131,48.2906684,13.3676666,0.7226737912678409,-8.726127139910389,2.5762876462398294,-19.262950056779967,blackgram
74.925298,-29.9279854,-1.1984985999999995,-1.020465330602633,51.67027076079188,2.9557124009146603,-149.61697320737431,maize
21.120295,0.74243536,3.98735434,2.947406385775122,26.568183282096705,2.4042402123234683,-66.34428577952382,maize
233.396282,109.643546,-37.560976,-19.354586726781832,-89.26311061592163,0.0815995972390544,102.9790217334306,banana
58.57390839999999,-10.3443934,28.809048,2.777786395615575,46.91422660457968,2.781770010570488,-117.3932616803653,maize
29.865647,29.519404,-16.81957,-7.613344199593406,-0.2749373078148611,-0.7595227483673508,-40.146175519355225,mango
5.5695976,26.7173712,-11.623694,-4.814444817594831,4.898791954090029,0.1848463969140334,-28.36597064257508,blackgram
244.846826,-91.506928,-59.926052,-14.52752201394168,107.06244199814589,4.2260020913500895,-325.15878052372847,coffee
-16.0344506,45.045544,145.07765999999998,24.18572867794692,95.88922719118054,-0.4105296345496243,-39.48288412717625,orange
-12.5876156,11.48145568,100.434772,19.12901307192776,79.66785225481445,0.390618640900485,-51.42420288533076,orange
2.67002582,7.520605919999999,0.9713652000000002,-1.1628644761823264,18.86343418233186,1.971094095599544,-56.90748595370374,blackgram
281.77290400000004,-134.98593,-82.63816,-29.58988984442184,135.4259819778597,2.8454779453931662,-478.3496567261841,maize
67.0260542,13.6692389,13.40959,-1.5918741034732695,3.355984069987424,0.9653375317196632,-63.53780566421133,blackgram
49.550662,-1.89479644,86.090636,8.573713719533371,69.92065517751284,1.3617052635698914,-107.42773264693622,mango
-80.294312,103.703094,308.75988,48.81005618014887,219.4757345254771,-5.936107217775434,-31.27575436659919,orange
82.7883182,67.4534064,-11.247800000000002,-10.063751323011097,-49.87528813606456,-1.471146437715456,40.47392252189887,mango
99.3129704,-30.2191728,151.53764,2.056133434566605,139.69145433665014,-0.3992357739760668,-228.2958858529387,orange
-41.701016,81.81884699999999,241.5008,35.96397578770615,157.78010101989747,-3.20714618595066,-41.70793246361505,orange
4.5493735,60.325886,464.29914,37.688817012475575,328.3302877168016,-9.919235023918432,-192.99110307006265,orange
149.82198,69.701973,28.783406000000003,-6.48124785195548,-21.138561436791107,1.245544672467596,-11.405678079201024,jute
142.232048,-43.838489,115.75852,0.9321752164992638,139.24273291606124,0.6196586786249276,-235.28510022020947,orange
16.399994799999998,-8.4255681,33.74832,9.40459682504883,44.94231519980254,2.0204700921606413,-84.53280767449314,orange
33.1758924,-11.43128816,-10.963212,-4.736434196315454,37.69283210690129,1.3221353401830416,-111.1553887970035,maize
240.272802,-86.3191622,-57.537200000000006,-12.383339198475475,104.6955725911294,4.28335145033349,-306.3364972660798,coffee
-7.91108878,6.38000702,-9.971084,-13.622344333727646,14.332143371300392,0.7217674370070428,-66.65274640815007,blackgram
155.86781,76.28306500000001,-11.972117999999998,-8.483982573383532,-50.11404016398026,0.9534839101869932,52.15153190944187,banana
181.291012,98.6956356,-25.244290000000003,-12.121245563941796,-73.81324934811718,1.1712684121548378,79.07549691941529,banana
82.0598478,46.218184,7.318982800000001,1.8890020699322176,-13.854257321625408,2.2470591420944417,1.5923792840452862,blackgram
17.2067126,11.13352922,293.74562,25.51740296505392,224.10178705647564,-5.407348849267696,-153.9869443802823,orange
14.2901836,-0.6965266400000001,-7.277394599999999,-4.025733836163379,26.7624472107397,1.3573211874446311,-82.16026228242343,blackgram
171.19593400000002,109.743352,3.6650616,-10.32954287176512,-95.5187475559313,-0.0566224561143906,125.49433176071425,banana
27.2137222,-8.455127000000001,-11.832984,-5.267193792616956,35.01226575093289,1.1681671242401852,-105.18447751221696,maize
49.9249282,-27.5955686,253.05918,16.52135450736515,220.4386789498953,-4.770239921484197,-200.120468866812,orange
213.049312,91.5455556,-34.8593,-17.328572675224223,-77.20362706982718,-0.4963007035114399,85.17776659350798,banana
159.200006,98.686922,1.2464243999999995,-8.377608381982085,-71.4931851556659,0.8427416508407877,91.5280144746039,banana
164.53148599999997,85.0960258,-9.606317999999998,-9.685130351010988,-62.05262052597496,0.7427057120470697,69.95992558397234,banana
-42.578361,104.67097,441.22722,49.46445212835284,305.2322743689874,-10.37647452552958,-102.38013511607272,orange
38.7575496,-21.6128548,-30.019016,-16.653813281188278,46.58893550678171,-0.4437796284310766,-155.44617430912209,maize
130.92247,88.87021019999999,0.7552507999999998,-4.678347564659228,-61.9595372984372,1.2148061115578963,79.78083290539132,mango
218.152606,92.6001,-11.290157999999998,-16.41701538727128,-60.177758790636574,0.3482054790796165,36.15128735442699,banana
93.0276718,7.49415082,-16.5460688,-8.810281422173247,7.566408010123691,0.1853797934856405,-103.24334500280877,blackgram
-48.500625600000006,84.64469799999999,245.32856,37.27734172276661,166.76748230332532,-3.393182306663956,-41.32777473819807,orange
65.851457,33.1819328,-16.217,-8.640273553535966,-11.094760743475865,-0.7091175761427726,-43.19989621721835,mango
47.1011618,-25.0995744,-25.410898,-11.25834175882628,48.69069880691952,0.57012115196282,-160.04430246742265,maize
-37.604126,72.5301382,218.26708,33.34785394476816,147.18899820884008,-2.544994948239892,-42.13900019370252,orange
131.7404396,-84.6522522,-72.80986399999999,-32.20500278511988,91.66307635605504,-0.9197127668513768,-358.9862100841393,maize
8.0919622,42.632168,162.46634,22.35691406575907,87.2073390855803,-0.7570374225695673,-54.51503861885689,orange
136.469424,-71.0428956,-45.441056,-13.759248359957011,80.477560178595,2.471765388940037,-286.0076230227588,maize
114.659468,-36.0590544,-63.65651,-25.30337961781599,51.4224877267325,-1.187518678447132,-242.99289997871773,maize
163.12189600000002,-4.531488959999999,-39.47512,-18.335245572277,9.088582424024466,-0.7007668171588337,-172.95512418767416,mango
-47.315440200000005,58.5207848,209.75184,35.56800553065925,153.44866416915113,-3.0197590511361625,-35.811782896458084,orange
198.059358,90.3629182,-32.784659999999995,-14.842389773829169,-70.3593159742485,0.5386187954560677,71.95900197349128,banana
147.902454,-78.0790716,-54.141446,-15.238804366059444,85.79030349947361,2.4940135239154024,-302.9097445733605,maize
40.201798,73.4089882,250.61426000000003,25.3974993771901,114.99398850824916,-3.148610815349812,-62.87681900051061,orange
65.5382238,-6.013363199999999,-12.91111,-8.012571869157263,23.99720970727984,1.435850730799269,-110.4152174524462,maize
37.010414,22.9027674,20.619193000000003,7.780564171148085,8.001767227744917,1.8880775264016056,-36.45879366439881,blackgram
34.1092976,17.2187884,136.5294,13.929099562493352,97.23259256969531,0.099894231549495,-99.58901985728188,orange
132.8672856,66.788251,-3.542743399999999,-5.248319131022969,-39.0839601607948,1.1709645143612977,38.48417638583293,banana
138.401802,65.2046158,-20.76797,-5.21413912622579,-37.23734871567612,2.0878717419762385,20.348961440986344,banana
195.68507,-69.04410159999999,-43.377628,-8.562156291812578,88.07844927875419,3.993514041863604,-258.1114456029822,maize
245.562436,85.78235620000001,-39.369394,-20.44909824237418,-76.98763729213765,-7.148794872025022e-05,12.288923098261042,blackgram
8.0129994,128.0435038,401.68362,38.1815620784718,183.55845012656067,-6.378156973980304,-55.88721216136128,orange
-15.8212733,-14.311044199999998,6.044707,-0.6907633970554343,31.23051071162162,2.2073151494466705,-83.38448784415989,blackgram
146.938064,69.88978999999999,-21.531434,-6.594717466363829,-42.03210918526968,1.914325910602181,28.81904143135624,banana
322.36519,139.691648,-87.111164,-33.17106065842547,-137.0390619022504,-0.7005582169806184,145.06125664545164,banana
91.67025,22.136574,9.2173826,0.1714245927920963,1.8827187907637075,2.001001921089281,-58.22475240205122,blackgram
59.7613016,19.4560346,258.62622,14.351900346155077,190.437779409227,-3.2751515159367504,-182.5250248666016,orange
-35.9129708,95.533982,322.9306,39.84036464004417,172.9929530253762,-5.1416852049152295,-50.34123658149605,orange
51.2612324,44.3323168,155.938368,16.200998598090987,62.12674428709719,-0.7388032334402359,-68.28245665716771,mango
232.503922,99.432401,43.2428,-17.8362989811134,-41.26938649611036,-0.1340167232216838,1.825465827571908,banana
67.931584,15.171035,21.8934628,2.0757514427850383,8.372449525429966,1.3554446217846898,-57.66508193627288,blackgram
195.101326,95.440518,-21.008674,-14.18003203613524,-76.39284245466395,0.1913686891693822,88.00374226227656,banana
-83.814402,132.241163,354.5144,51.04063971065138,243.0629052274157,-6.745466906776007,-46.66823701162068,orange
45.79102640000001,2.36148944,13.4346764,4.291000356236981,24.23546025075377,2.278776078994136,-79.96493881967933,maize
19.8017596,44.6680228,162.28092,20.09120122140876,85.1907218429865,-0.165471366617389,-65.46055601556358,orange
177.69390800000002,97.464596,-7.612408,-11.140357698954702,-73.22689830850918,0.6532834969326489,89.5516541347359,banana
341.850278,140.807084,-20.687268000000003,-33.250821437580115,-94.62710821846424,-0.3055125627087203,54.436939080614295,banana
7.0380088800000005,62.6043888,214.75918,25.44360708080035,105.3972221904264,-1.935275789725809,-55.14019900207026,orange
61.4573764,32.504456000000005,15.379268,5.11241057368583,0.3363002186803605,2.437706072665546,-26.402812388663985,blackgram
-2.32599458,9.41527282,-8.068572,-10.981166168424744,10.84659545554385,1.2662074718098817,-61.36936234991464,blackgram
86.95046359999999,-21.3207546,147.12277,4.114526800809572,130.06830222204502,-0.2459030683788636,-202.0697736984571,orange
4.1037227,64.1150882,290.0863,28.674998632433088,191.56504785525703,-4.4668906358109215,-101.97112096537312,orange
-16.238567800000002,71.83984720000001,279.15436,32.555504990803854,187.4332875361713,-4.193097757632949,-80.23525730538597,orange
150.906406,71.6904742,-19.8612792,-8.014568066749774,-45.0016908832713,1.556168471384124,36.36733338135477,banana
78.174432,40.501788,3.2110843,2.2244186766850698,-8.788179195982117,2.561172364152412,-10.74511060886843,blackgram
119.8680896,-43.840862,120.34486,-0.1312819744996822,131.19029865214873,0.413130098233986,-233.9593107300741,orange
82.27768359999999,44.7893622,54.039796,4.231355589204338,10.485768227239864,1.6430815684486215,-35.255096330352075,mango
214.838288,119.735068,-45.209094,-17.21417919213261,-100.74950459986825,0.7650397563436733,113.7663479116882,banana
-61.22543,94.028002,272.16256,41.78430667249714,187.1260704519978,-4.353415096817612,-36.87486395844665,orange
-20.7419072,55.364286,254.89324,33.38493066646285,179.1783907159217,-4.05438314035684,-66.36557389957413,orange
-36.8835502,122.931422,647.6333,62.524968680298976,456.86754804266326,-18.031827133605024,-175.84097269408417,orange
171.16798999999995,117.298284,-9.956333999999998,-10.130570273640004,-92.35419213592296,0.5929293051108351,125.99997471470174,banana
81.376554,59.1692718,7.035993400000001,-0.6940166275942055,-31.84670814484256,1.5042709462199602,34.70751525062478,mango
11.0892089,28.9979768,-3.6066246,-1.6036777369331734,1.9688138111744544,0.2758652650571469,-20.62193821425844,blackgram
49.9866458,62.559348,528.69314,32.18361212472571,383.0206893414879,-11.90924921543168,-265.4519779713183,muskmelon
174.255354,83.910916,-18.937124,-11.066720032876232,-58.86564403660852,0.8051433978190516,62.75891000973671,banana
146.408164,-61.419698800000006,86.585168,-6.221542823968425,129.84735760662315,0.8308259765424029,-278.3585966239344,orange
187.0617,-96.209528,215.0251,-11.100898643680685,235.99414341151456,-2.9555958483536307,-421.40329538929154,orange
69.800892,-19.765678,-0.1542446000000001,1.2868703942402586,44.38119868585673,3.1224052598803262,-127.9481749193134,maize
172.753518,118.090208,-47.61852,-19.272052599086464,-106.50304845887088,-1.8527908809081064,130.4168309679088,mango
77.0100156,-19.032687000000003,-6.3102526,-2.5346941179330784,34.3429811859932,2.3461714270780853,-136.1327166707105,maize
257.68663200000003,116.072402,-57.185080000000006,-22.594534605804814,-96.6333717361218,0.4329211365972143,101.92367876947284,banana
88.694508,-28.832069600000004,-13.501270000000002,-0.9132139692744464,45.093045992708085,3.159130388691261,-152.7034750493055,maize
92.130948,64.7613604,203.663,15.50192309183091,83.97815646546078,-1.1972140211938562,-69.80977628170183,mango
155.473906,-30.2794162,-54.3739,-19.21897423481885,35.75020825076189,0.1776199826021325,-235.2273456173168,maize
98.9386636,-24.4658406,28.2312,0.1897921895297472,65.52975255883291,2.887257333059754,-160.22961321433016,maize
8.74906802,75.7158956,263.5519,29.97609220397745,132.48611730491518,-3.3401365159688465,-55.0922673300951,orange
94.6686804,-63.1575888,-41.022416,-18.357800374684,75.27159961151727,0.8036658989612073,-269.2670551447145,maize
-148.943802,188.131984,504.5245,74.56672397871688,354.4866875134904,-11.91103041917291,-30.333821858097668,orange
87.238046,1.9890634,-13.430662000000002,-6.969190961487461,13.283625622022056,0.7286003146078848,-108.10339386201056,blackgram
275.73441,123.655586,-56.88436000000001,-25.54810096642281,-107.37027364778815,-0.3646069869314554,122.45752075549044,banana
54.3752972,7.47520378,60.25504,7.557325783936471,45.57218051590402,2.1721178561827,-96.18295961807378,mango
307.88575999999995,146.11923,-76.228716,-30.068959841715184,-131.4961415087912,-0.4548337016851018,150.979919067599,banana
201.230386,-11.1043904,-83.68199,-35.7260472076019,13.800408853943326,-3.5695703476178853,-246.4814739510287,mango
-84.177184,117.719019,331.46048,50.30766787711512,230.06092239183675,-6.301178749768527,-34.39857516648226,orange
80.868172,-54.0241736,44.295874,2.1971448603813943,94.7919920911632,1.1762498667189445,-175.07556902627172,orange
84.412552,20.34835176,60.37882,11.70624397919998,49.24266858754279,-0.5946945267838641,-93.23295170173184,mango
109.665269,74.6490116,6.41048432,-3.4459377575212766,-63.816572762037794,-0.0708039244570368,81.31675907636836,mango
142.006844,95.605242,3.9995986,-6.035177147615142,-69.30294371247098,0.9272225367028172,92.27352455010475,mango
154.6958,67.3205772,-24.016774,-8.265345268283454,-41.5810526473827,1.811706068922762,13.777185647205496,banana
58.331952,3.0649548600000003,-21.647196,-11.57006292861901,19.61334612996179,-0.5012475628548696,-106.74124922857274,blackgram
-12.933949,-18.480037,19.756225,10.620625788740885,41.45049189033346,1.993417015410688,-88.79683092461423,maize
-47.6948584,105.182733,320.32304,41.23632290199658,214.5180936236734,-5.594564937080327,-66.48521936927101,orange
85.59109439999999,-48.193042000000005,-27.165524,-10.467563137674794,63.3549748384501,1.8157533239217925,-211.1060267455955,maize
7.47235482,44.0126002,165.70004,21.510020615671053,102.42905150676864,-0.0783143668167727,-63.68656085664438,orange
107.8856044,-51.3902556,-11.685325000000002,-6.009207760010623,69.49987972752514,2.7755665666454963,-209.1400293334141,maize
79.4068156,45.113934,16.257545999999998,2.771129034824772,-13.934918308059435,1.625293837715514,3.970174892124259,blackgram
0.296072756,6.98065182,-0.3183972000000006,-2.970463912978825,17.949666522407316,1.825522165436612,-58.23940190202829,blackgram
115.670058,92.8125402,-4.318315999999999,-7.548003578256996,-70.69243880172169,0.0510166505190219,96.72258576526026,mango
100.027991,51.98589,5.0098198652,-0.7426509430315669,-22.364114832739496,1.6375087156603954,14.433527503645784,jute
236.330724,129.86404,-54.786910000000006,-19.90224116649941,-114.80754509074588,0.3943985224281783,123.32525659452796,banana
175.13762,66.3222442,-19.644008,-11.157432018935054,-50.32791513463073,0.8982358571911728,4.173593623470435,blackgram
33.7170344,21.4574851,20.8108,8.072763901568909,10.248093233602171,1.98963565490516,-40.32557970366507,blackgram
-22.641836,-14.237391600000002,8.857670800000001,-0.8803446661437171,29.897782803940903,2.183003133053305,-77.70947530439774,blackgram
120.6099538,-64.644932,-41.868104,-12.27732082371892,74.55187428411912,2.394156477136418,-266.7364187397818,maize
-44.4426598,76.0176964,269.64456,38.59001937391555,183.52008013747752,-4.805967524757336,-45.493092702610014,orange
267.073884,-154.398624,-115.25964,-37.85825667099305,143.64768652873272,1.5755899581985846,-551.9046207513217,maize
235.307324,104.30319,-29.132808,-19.976849748515857,-92.38230955419657,-1.8123263045374376,119.54630075140015,banana
103.6236418,-7.612947200000001,-17.693976799999998,-6.723967775497048,21.551817694923336,1.3746104383437303,-133.07239353812466,blackgram
54.7824956,55.294304200000006,22.042988,2.1355596554655305,-26.79567369521401,0.8689940861545651,37.16655365095741,blackgram
232.804124,-129.826398,-94.343186,-30.221737960182463,125.96789968224128,1.9935209296794905,-470.0566980977003,maize
-19.754084,82.5399422,293.20708,35.519344729359986,151.29478420555716,-4.374363210275416,-52.21593000389059,orange
188.521326,-67.02217399999999,-42.280514,-7.99822489595746,85.35628371679302,3.938478447249048,-250.72004776579155,maize
186.26643,86.720345,-29.06164,-16.612022076073284,-80.12525828281196,-0.819253261666196,56.278559092648266,mango
190.150366,-102.056523,-73.904212,-21.75198797355398,104.50019082366236,2.367490571062492,-377.2328957548109,maize
135.7517882,-79.9854236,-56.023354,-18.036129581765184,85.32666098795573,1.8007784804253797,-314.4302416225971,maize
139.07005,73.5836998,-3.313702000000001,-7.792185800174639,-55.53613023860051,0.5981639220983803,41.92352547741152,mango
184.68177,83.93489799999999,32.43184,-11.348327474671615,-33.53494051638993,0.669044256390265,4.194046140272938,banana
24.8328304,-9.2205525,-15.952586,-7.540070714116229,35.40668883643435,0.8218944293927315,-111.52529771776236,maize
-13.39873164,66.920901,191.6668,27.952692237290897,117.98193568091826,-0.3504336208152132,-54.79957238033455,orange
18.0922742,-6.5937108,-7.260591999999999,-2.968021289213828,30.912995623005354,1.7978590424811314,-95.07095596220394,maize
-3.02119888,97.258768,312.30072,32.45003062171104,149.44374083810692,-4.1683743924911125,-57.78964583014982,orange
87.968293,62.6443896,-21.04776,-12.563822922495238,-44.33332270614058,-1.9467365175812616,13.730615101106974,mango
133.040264,-99.6868424,-76.34710000000001,-33.965329837378384,103.85074704061115,-0.8238660006255296,-396.6670732894805,maize
89.112968,-20.907119,46.1661,1.3707002381802038,69.08172056901827,2.496472678235833,-153.8692835378861,mango
189.415198,113.577238,-26.208974,-13.495637364334328,-98.09792061568068,0.3631878460719755,113.54247193160909,mango
69.4814512,-46.8616672,-48.00804,-22.631085095243098,67.06137262507305,-0.8309562846731637,-236.30519030231096,maize
6.23802564,9.0805464,1.1015849999999996,0.1390585210376933,20.01470487387868,2.0015870175817527,-55.8317901218318,blackgram
156.29381600000002,-62.5244472,75.787906,-6.550342147221524,128.21912763422398,1.188930622682065,-280.16018172086854,orange
73.640518,14.27911964,287.51696000000004,12.8412147398517,216.5403874987004,-4.068859118198938,-216.65684002847428,orange
95.587954,64.783556,7.7257488,-0.8847998669158308,-37.1506304829762,1.601764393507376,41.77553463092066,blackgram
329.48087200000003,150.71879,-74.81926,-33.634085799371185,-151.29315280651747,-2.191594094651534,183.6554186130917,banana
308.20188,131.1630342,-64.88284,-30.690178762892785,-124.22503714992358,-1.795029337232239,148.3211809549055,banana
52.970708,26.03045,16.057464799999998,6.165645790228645,4.490639338982778,2.33446100918194,-34.38766667504959,blackgram
88.5117884,-49.8551024,-31.63593,-14.10508750187034,64.11314902086066,1.1816809305450984,-228.84018867870688,maize
-128.5108356,183.982272,528.9396,71.32834991748855,363.9667665454777,-12.808422727156202,-53.42288680297118,orange
111.768146,58.382105,2.3489464,-2.2477295620678515,-28.4262156394755,1.578168266689864,23.35186390579484,banana
90.234844,-15.352445399999995,178.36412,5.149102901884616,154.64496602047296,-1.51443226076276,-208.4441015385691,orange
65.46218280000001,37.4807672,14.6629448,4.686013637273213,-5.830122210519235,2.12583703871476,-12.3648531855665,blackgram
78.0512684,-49.0916208,-32.470769999999995,-13.925670182290707,64.54881984462648,1.095798102301612,-226.3998180223504,maize
